CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Churn
1855,43,Female,San Jose,Silver,87,1227.08,Home Goods,2023/1/9,0
1856,34,Male,Phoenix,Bronze,45,4443.01,Electronics,2023/10/20,0
1857,62,Male,New York,Bronze,54,3732.07,Electronics,2023/7/28,0
1858,20,Male,Philadelphia,Platinum,18,1010.88,Clothing,2023/2/20,0
1859,48,Female,San Diego,Platinum,70,4207.91,Clothing,2023/3/31,0
1860,22,Female,San Antonio,Platinum,62,2514.36,Electronics,2023/5/20,1
1861,26,Female,Dallas,Gold,80,4081.04,Sports,2023/5/24,0
1862,66,Female,Dallas,Silver,58,3684.76,Clothing,2023/6/7,0
1863,38,Male,Dallas,Silver,47,1872.14,Electronics,2023/8/14,0
1864,65,Male,Los Angeles,Silver,89,3048.62,Clothing,2023/6/7,0
1865,51,Male,Dallas,Bronze,20,3037.69,Clothing,2023/12/24,0
1866,24,Female,Houston,Bronze,5,4608.33,Books,2023/8/10,0
1867,47,Female,Philadelphia,Silver,1,571.22,Books,2023/4/8,0
1868,24,Female,Dallas,Gold,65,4213.76,Books,2023/9/18,1
1869,54,Male,San Diego,Gold,75,2028.77,Clothing,2023/1/22,0
1870,44,Male,San Diego,Platinum,94,788.92,Electronics,2023/4/26,0
1871,51,Male,Dallas,Gold,89,1502.06,Home Goods,2023/7/24,0
1872,38,Female,San Antonio,Gold,10,953.95,Sports,2023/4/15,0
1873,33,Female,Phoenix,Platinum,12,537.18,Sports,2023/11/6,1
1874,29,Female,Phoenix,Platinum,85,1381.63,Sports,2023/9/19,1
1875,33,Male,Houston,Platinum,61,2279.26,Books,2023/12/14,0
1876,60,Male,San Antonio,Bronze,66,3593.81,Clothing,2023/6/5,0
1877,39,Female,Phoenix,Platinum,12,4769.07,Clothing,2023/8/24,0
1878,45,Female,San Diego,Gold,6,1021.81,Electronics,2023/1/25,1
1879,61,Male,San Jose,Gold,91,543.92,Electronics,2023/10/27,0
1880,36,Female,Dallas,Gold,14,2039.73,Books,2023/8/14,0
1881,28,Female,Houston,Bronze,4,3708.05,Books,2023/2/27,0
1882,30,Male,New York,Bronze,97,4144.6,Home Goods,2023/9/10,0
1883,66,Female,San Jose,Bronze,97,1089.12,Books,2023/9/27,0
1884,68,Male,San Diego,Platinum,5,1728.6,Home Goods,2023/10/28,0
1885,20,Female,Philadelphia,Gold,37,536.28,Electronics,2023/3/19,0
1886,29,Female,Los Angeles,Gold,66,1905.7,Electronics,2023/12/3,0
1887,24,Male,San Antonio,Silver,34,1692.37,Home Goods,2023/12/15,0
1888,51,Female,Phoenix,Bronze,92,2820.96,Sports,2023/2/25,0
1889,41,Male,San Jose,Platinum,57,3538.95,Sports,2023/4/27,0
1890,59,Male,San Jose,Bronze,44,2296.6,Books,2023/11/8,0
1891,48,Female,Dallas,Silver,91,106.46,Home Goods,2023/2/16,0
1892,44,Male,Houston,Silver,22,3716.04,Books,2023/6/18,0
1893,60,Male,Dallas,Platinum,41,1087.32,Electronics,2023/2/20,0
1894,42,Female,Los Angeles,Platinum,23,3290.84,Sports,2023/6/19,0
1895,21,Female,San Jose,Gold,79,4464.6,Clothing,2023/2/15,0
1896,38,Female,Los Angeles,Bronze,76,2104.68,Clothing,2023/8/25,1
1897,41,Female,Phoenix,Platinum,85,251.23,Clothing,2023/2/4,0
1898,29,Female,Los Angeles,Gold,56,4668.22,Books,2023/8/27,1
1899,22,Female,Chicago,Gold,16,1533.9,Home Goods,2023/3/11,1
1900,61,Female,Chicago,Bronze,67,3669.79,Books,2023/8/14,0
1901,68,Male,Philadelphia,Silver,83,1777.79,Clothing,2023/9/4,0
1902,24,Female,San Antonio,Bronze,74,4223.91,Home Goods,2023/7/27,1
1903,47,Female,Chicago,Bronze,95,3295.1,Home Goods,2023/12/5,0
1904,28,Female,Houston,Bronze,88,1535.78,Home Goods,2023/5/4,0
1905,42,Male,Phoenix,Gold,55,769.06,Books,2023/2/10,0
1906,39,Female,Houston,Bronze,50,900.48,Books,2023/8/21,0
1907,27,Female,New York,Bronze,57,3910.71,Home Goods,2023/7/29,1
1908,56,Female,Philadelphia,Bronze,26,596.37,Electronics,2024/1/3,0
1909,28,Female,Phoenix,Platinum,8,814.33,Sports,2023/12/25,0
1910,27,Female,Houston,Silver,11,2997.34,Electronics,2023/5/12,0
1911,55,Female,Chicago,Platinum,88,719.88,Sports,2023/3/1,0
1912,29,Male,Houston,Gold,39,361.7,Home Goods,2023/5/7,0
1913,37,Male,Chicago,Gold,69,1050.74,Electronics,2023/1/26,1
1914,54,Male,New York,Silver,53,1528.92,Books,2023/6/3,0
1915,65,Female,Phoenix,Silver,17,2066.79,Books,2023/7/6,0
1916,68,Female,Los Angeles,Bronze,78,3503.02,Home Goods,2023/5/9,0
1917,64,Female,Philadelphia,Bronze,33,3814.24,Books,2023/8/3,0
1918,47,Male,Houston,Silver,72,3173.11,Electronics,2023/10/20,0
1919,46,Female,Chicago,Platinum,98,2652.05,Books,2023/7/18,0
1920,57,Female,Los Angeles,Bronze,32,416.27,Sports,2023/9/20,0
1921,24,Female,San Antonio,Bronze,99,2332.2,Clothing,2023/7/14,1
1922,20,Female,New York,Bronze,29,620.3,Electronics,2023/4/6,1
1923,27,Female,San Jose,Platinum,59,4175.15,Electronics,2023/4/18,0
1924,53,Female,Phoenix,Platinum,46,1533.54,Sports,2023/10/21,0
1925,26,Male,New York,Bronze,81,2078.01,Sports,2023/1/14,1
1926,26,Female,San Antonio,Gold,8,385.75,Clothing,2023/11/23,0
1927,21,Male,San Diego,Silver,55,2168.64,Clothing,2023/6/17,0
1928,34,Female,San Antonio,Silver,91,3259.85,Clothing,2023/11/19,0
1929,26,Female,New York,Gold,26,2534.84,Books,2023/5/15,1
1930,27,Female,Houston,Silver,88,4134,Clothing,2023/5/24,0
1931,45,Female,Phoenix,Platinum,7,2047.93,Sports,2023/3/22,1
1932,41,Female,Los Angeles,Gold,31,4751.51,Home Goods,2023/6/8,0
1933,45,Female,New York,Bronze,12,4156.97,Sports,2023/8/17,0
1934,44,Male,San Antonio,Gold,24,3956.94,Sports,2023/11/13,1
1935,45,Male,Philadelphia,Silver,85,851.77,Sports,2023/7/8,0
1936,18,Female,Philadelphia,Gold,72,1278.24,Electronics,2023/8/29,0
1937,19,Female,Houston,Bronze,65,1813.36,Home Goods,2023/6/17,0
1938,40,Female,San Jose,Bronze,79,984.6,Books,2023/8/19,0
1939,49,Female,Houston,Silver,75,466.19,Books,2023/4/8,0
1940,36,Female,Los Angeles,Silver,7,226.64,Clothing,2023/7/14,0
1941,43,Male,Dallas,Gold,84,2121.44,Home Goods,2023/4/3,1
1942,22,Male,San Antonio,Platinum,68,285.4,Books,2023/2/21,0
1943,66,Female,Philadelphia,Bronze,93,957.08,Electronics,2023/10/2,0
1944,30,Female,Chicago,Gold,96,4614.01,Clothing,2023/3/5,0
1945,68,Female,Phoenix,Platinum,4,2542.87,Electronics,2023/1/8,0
1946,18,Female,Chicago,Silver,38,606.4,Home Goods,2023/10/24,1
1947,62,Female,San Diego,Gold,72,4443.96,Clothing,2023/7/24,0
1948,37,Female,Philadelphia,Silver,73,1009.82,Sports,2023/1/28,0
1949,49,Female,San Diego,Gold,45,2525.57,Books,2023/1/31,0
1950,22,Female,San Antonio,Silver,5,4230.06,Sports,2023/8/30,0
1951,57,Female,San Antonio,Platinum,70,4941.24,Electronics,2023/4/18,0
1952,59,Female,Los Angeles,Bronze,12,719.8,Home Goods,2023/4/22,0
1953,43,Female,San Diego,Platinum,20,3522.05,Clothing,2023/9/12,0
1954,63,Female,Los Angeles,Platinum,33,477.62,Clothing,2023/9/8,0
1955,46,Male,Phoenix,Silver,81,2945.33,Electronics,2023/11/18,0
1956,39,Female,Houston,Gold,42,3878.37,Home Goods,2023/2/18,0
1957,56,Male,San Jose,Bronze,46,1753.84,Electronics,2023/2/10,0
1958,41,Male,San Antonio,Platinum,71,3073.42,Books,2023/7/12,0
1959,48,Female,Houston,Silver,87,1685.36,Home Goods,2023/10/10,1
1960,54,Female,San Antonio,Gold,99,1622.11,Books,2023/10/10,0
1961,50,Female,Los Angeles,Gold,66,1729.02,Electronics,2023/9/26,0
1962,61,Female,San Jose,Silver,31,3278.12,Clothing,2023/12/9,0
1963,54,Female,Philadelphia,Silver,48,3127.82,Clothing,2023/10/5,0
1964,33,Female,Philadelphia,Bronze,98,4572.76,Clothing,2023/6/29,0
1965,46,Male,Dallas,Silver,66,4115.04,Books,2023/4/29,0
1966,27,Male,Dallas,Silver,34,2946.01,Electronics,2023/1/13,0
1967,56,Female,Los Angeles,Silver,66,3118.78,Sports,2023/3/14,0
1968,63,Male,Philadelphia,Platinum,47,2807.49,Books,2023/5/11,0
1969,31,Female,New York,Gold,19,3420.58,Books,2023/6/25,1
1970,44,Male,Chicago,Bronze,58,2179.95,Clothing,2023/1/27,1
1971,21,Female,Dallas,Bronze,78,4828.5,Clothing,2023/11/2,1
1972,61,Male,Phoenix,Gold,24,160.52,Clothing,2023/1/14,0
1973,57,Female,San Diego,Silver,64,850.78,Sports,2023/6/27,0
1974,53,Female,New York,Gold,17,1015.12,Sports,2023/12/11,0
1975,42,Female,Los Angeles,Gold,8,823.04,Books,2023/12/9,0
1976,53,Female,Los Angeles,Silver,99,2997.41,Clothing,2023/9/27,0
1977,43,Female,Dallas,Gold,35,191.12,Clothing,2023/7/13,0
1978,54,Female,Philadelphia,Silver,35,599.69,Books,2023/2/18,0
1979,27,Female,San Antonio,Gold,5,729.66,Clothing,2023/5/2,0
1980,42,Female,Los Angeles,Bronze,93,4049.78,Electronics,2023/12/29,1
1981,42,Female,Phoenix,Gold,62,4228.72,Electronics,2023/1/17,1
1982,35,Male,Dallas,Gold,41,3338.43,Books,2023/8/2,0
1983,52,Female,Los Angeles,Platinum,81,2022.65,Electronics,2023/7/25,1
1984,39,Female,Phoenix,Gold,21,3735.64,Books,2023/5/13,0
1985,39,Female,Los Angeles,Silver,74,4266.92,Books,2023/9/23,0
1986,41,Female,Phoenix,Bronze,60,1922.97,Clothing,2023/11/5,0
1987,63,Male,New York,Platinum,38,3403.41,Books,2023/11/29,0
1988,28,Female,Dallas,Silver,36,3498.88,Home Goods,2023/9/28,0
1989,33,Female,Los Angeles,Gold,95,1961.17,Electronics,2023/7/2,0
1990,55,Female,San Jose,Gold,38,274.4,Clothing,2023/10/7,0
1991,55,Female,San Jose,Gold,51,2464.65,Electronics,2023/11/13,0
1992,48,Female,Chicago,Silver,38,1975.24,Clothing,2023/11/16,0
1993,24,Female,Chicago,Silver,18,4561.91,Clothing,2023/2/20,0
1994,48,Female,Phoenix,Gold,51,459.88,Clothing,2023/4/11,1
1995,56,Female,San Diego,Gold,49,4927.33,Clothing,2023/12/6,0
1996,51,Female,Los Angeles,Gold,58,3480.74,Books,2023/10/14,0
1997,26,Female,Houston,Gold,54,4572.99,Electronics,2023/4/4,1
1998,29,Female,Philadelphia,Bronze,36,1147.15,Sports,2023/3/9,0
1999,49,Male,Phoenix,Silver,50,3333.64,Books,2023/12/24,0
2000,60,Female,Dallas,Gold,15,1038.55,Sports,2023/3/11,0
2001,47,Male,Houston,Bronze,41,3820.32,Sports,2023/9/22,0
2002,44,Male,Dallas,Platinum,6,241.98,Books,2023/7/1,1
2003,55,Female,San Diego,Bronze,39,2158.67,Books,2023/3/10,0
2004,27,Female,Houston,Platinum,93,1576.77,Sports,2023/5/4,0
2005,49,Female,Chicago,Bronze,91,3890.31,Home Goods,2023/3/10,1
2006,35,Female,San Diego,Bronze,66,4596.81,Home Goods,2023/12/16,1
2007,43,Female,Dallas,Silver,60,212.87,Sports,2023/2/21,0
2008,36,Male,San Jose,Silver,90,4213.72,Clothing,2023/10/6,0
2009,52,Male,Houston,Silver,85,855.18,Sports,2023/7/27,0
2010,26,Male,New York,Gold,11,3331.53,Sports,2023/7/27,0
2011,28,Female,Los Angeles,Gold,70,3313.67,Sports,2023/11/4,0
2012,18,Female,Houston,Silver,63,3406.83,Sports,2023/1/22,1
2013,51,Female,Chicago,Silver,57,3495,Sports,2023/11/2,0
2014,47,Male,Phoenix,Gold,66,4616.65,Home Goods,2023/2/25,1
2015,29,Female,San Diego,Platinum,60,1628.69,Electronics,2023/5/14,0
2016,52,Male,San Antonio,Silver,46,2241.82,Electronics,2023/2/4,0
2017,35,Female,Los Angeles,Silver,5,3097.19,Electronics,2023/1/15,0
2018,29,Female,San Diego,Platinum,35,2540.14,Sports,2023/4/13,0
2019,33,Male,Chicago,Silver,36,2232.63,Sports,2023/12/14,0
2020,55,Female,Phoenix,Silver,49,4483.44,Electronics,2023/2/27,0
2021,35,Male,San Jose,Gold,80,4035.82,Books,2023/4/11,0
2022,23,Female,New York,Bronze,42,2595.29,Clothing,2023/4/26,1
2023,29,Female,New York,Platinum,49,1649.48,Home Goods,2023/11/25,0
2024,20,Female,San Antonio,Bronze,68,3703.09,Clothing,2023/5/3,0
2025,44,Female,San Diego,Bronze,77,4253.37,Clothing,2023/5/19,1
2026,58,Female,Philadelphia,Bronze,71,1609.04,Sports,2023/12/11,0
2027,43,Female,Phoenix,Gold,84,4631.15,Electronics,2023/12/19,0
2028,29,Female,San Diego,Platinum,67,2174.99,Sports,2023/6/6,1
2029,57,Female,San Diego,Gold,1,1673.59,Sports,2023/6/25,0
2030,30,Male,Dallas,Silver,74,3108.11,Electronics,2023/12/24,0
2031,40,Male,Los Angeles,Platinum,82,791.28,Sports,2023/4/12,0
2032,38,Female,Phoenix,Gold,22,4565.08,Sports,2024/1/5,0
2033,50,Female,Philadelphia,Bronze,72,3977.53,Sports,2023/6/24,1
2034,19,Female,San Antonio,Platinum,50,692.82,Clothing,2023/9/27,0
2035,37,Female,New York,Bronze,12,4592.81,Electronics,2023/9/10,1
2036,32,Female,San Jose,Platinum,85,4395.23,Electronics,2023/5/1,0
2037,61,Male,Chicago,Bronze,12,3180.54,Home Goods,2023/6/26,0
2038,37,Female,Philadelphia,Platinum,80,4678.43,Books,2023/2/12,0
2039,27,Female,San Antonio,Silver,63,3890.22,Clothing,2023/3/19,0
2040,67,Female,Los Angeles,Silver,88,3478.84,Sports,2023/8/25,0
2041,54,Female,Houston,Gold,64,4414.41,Sports,2023/10/4,0
2042,52,Female,Phoenix,Bronze,80,1549.01,Home Goods,2023/8/1,0
2043,24,Female,San Antonio,Silver,20,1549.49,Home Goods,2023/9/2,0
2044,39,Female,Chicago,Gold,20,498.69,Sports,2023/8/16,1
2045,55,Female,San Jose,Platinum,34,3867.77,Electronics,2023/7/7,1
2046,36,Female,San Diego,Gold,21,4439.54,Electronics,2023/12/2,1
2047,34,Male,Houston,Bronze,86,3502.44,Books,2023/7/14,0
2048,24,Female,San Antonio,Gold,80,4332.66,Electronics,2023/7/29,1
2049,33,Male,San Jose,Silver,43,4356.44,Electronics,2023/5/31,0
2050,65,Male,San Jose,Silver,8,2329.72,Clothing,2023/8/18,0
2051,56,Female,Philadelphia,Silver,35,3618.4,Clothing,2023/5/27,0
2052,59,Female,New York,Bronze,14,1947.06,Home Goods,2023/11/3,0
2053,31,Female,San Diego,Bronze,24,1491.43,Electronics,2023/10/22,0
2054,38,Male,San Antonio,Silver,92,4814.47,Home Goods,2023/5/14,0
2055,19,Female,Philadelphia,Gold,36,2167.88,Sports,2023/7/12,0
2056,66,Female,San Jose,Gold,50,4308.77,Home Goods,2023/2/18,0
2057,64,Female,New York,Bronze,71,3053.44,Electronics,2023/2/5,0
2058,48,Female,Phoenix,Platinum,89,1802.88,Electronics,2023/3/14,0
2059,51,Male,Phoenix,Platinum,80,1952.99,Clothing,2023/5/31,0
2060,25,Female,Dallas,Bronze,69,4219.44,Books,2023/2/24,1
2061,69,Male,Philadelphia,Gold,7,1077.18,Books,2023/10/12,1
2062,69,Male,Dallas,Platinum,72,2341.4,Home Goods,2023/4/29,0
2063,64,Female,Phoenix,Bronze,66,418.24,Sports,2023/1/17,0
2064,48,Male,Los Angeles,Bronze,86,1364.03,Home Goods,2023/5/16,0
2065,39,Male,San Jose,Gold,69,768.39,Clothing,2024/1/4,0
2066,64,Male,Philadelphia,Bronze,77,1779.35,Home Goods,2023/12/17,0
2067,21,Female,Chicago,Silver,44,3606.6,Books,2023/8/26,1
2068,58,Female,Los Angeles,Platinum,48,1946.69,Books,2023/4/15,0
2069,43,Female,Dallas,Bronze,53,2348.94,Clothing,2023/3/28,1
2070,67,Female,Phoenix,Bronze,31,2420.59,Electronics,2023/2/4,0
2071,58,Female,Phoenix,Gold,76,3060.81,Electronics,2023/6/26,0
2072,59,Female,Chicago,Silver,23,894.8,Home Goods,2023/1/15,1
2073,40,Female,Philadelphia,Gold,4,505.43,Books,2024/1/5,0
2074,19,Female,Chicago,Bronze,94,4739.87,Home Goods,2023/2/3,0
2075,53,Female,San Diego,Silver,4,1512.55,Sports,2023/10/25,0
2076,18,Female,Philadelphia,Gold,50,3832.03,Electronics,2023/4/7,0
2077,53,Female,San Diego,Bronze,23,2716.17,Electronics,2023/5/20,0
2078,30,Male,New York,Bronze,67,3453.88,Home Goods,2023/6/7,0
2079,40,Male,Chicago,Gold,38,325.47,Books,2023/4/29,0
2080,38,Female,Houston,Silver,19,3436.85,Home Goods,2023/11/16,0
2081,58,Female,Dallas,Silver,57,4234.9,Books,2023/4/24,1
2082,57,Female,San Antonio,Bronze,86,3839.55,Books,2023/4/1,0
2083,64,Male,Phoenix,Silver,60,2780.62,Books,2023/11/21,0
2084,66,Female,Los Angeles,Bronze,68,281.68,Home Goods,2023/2/2,0
2085,46,Female,Phoenix,Silver,40,2517.74,Clothing,2023/9/14,0
2086,31,Male,Philadelphia,Bronze,5,1428.23,Sports,2023/6/19,0
2087,23,Female,Phoenix,Bronze,77,2852.77,Home Goods,2023/12/27,0
2088,36,Male,Phoenix,Platinum,53,2935.42,Books,2023/1/23,0
2089,31,Female,Chicago,Platinum,50,2039.34,Home Goods,2023/2/10,0
2090,24,Male,San Jose,Bronze,97,3790.47,Sports,2023/7/11,0
2091,48,Female,New York,Bronze,83,1809.48,Home Goods,2023/3/24,0
2092,23,Female,Chicago,Platinum,60,1225.14,Electronics,2023/5/13,1
2093,62,Female,San Diego,Bronze,36,3172.64,Clothing,2023/6/21,0
2094,40,Female,Phoenix,Gold,71,561.77,Electronics,2023/8/31,0
2095,51,Female,Philadelphia,Platinum,93,1629.31,Electronics,2023/6/21,1
2096,22,Male,Dallas,Platinum,88,2063.16,Home Goods,2023/9/26,0
2097,32,Male,San Antonio,Silver,25,470.63,Sports,2023/11/15,0
2098,64,Female,San Antonio,Gold,92,549.62,Sports,2023/3/6,0
2099,55,Female,San Jose,Silver,19,2769.68,Books,2023/1/19,0
2100,30,Female,Phoenix,Bronze,17,3590.18,Electronics,2023/11/18,0
2101,61,Male,Los Angeles,Silver,37,4511.3,Clothing,2023/6/13,0
2102,24,Female,San Antonio,Gold,49,4456.01,Electronics,2023/3/18,0
2103,58,Male,Phoenix,Bronze,49,2019,Electronics,2023/6/3,0
2104,45,Female,Phoenix,Gold,64,3126.45,Sports,2023/11/23,0
2105,61,Female,Dallas,Gold,2,650.37,Books,2023/7/3,0
2106,21,Female,Phoenix,Silver,53,535.82,Sports,2023/12/6,0
2107,35,Female,Dallas,Gold,15,1379.06,Home Goods,2023/10/17,0
2108,65,Female,Chicago,Platinum,28,3371.15,Home Goods,2023/8/9,0
2109,66,Female,Houston,Gold,14,679.88,Books,2023/8/24,0
2110,30,Female,San Jose,Bronze,51,1703.02,Electronics,2023/4/27,0
2111,65,Male,San Jose,Platinum,78,4980.09,Books,2023/10/29,0
2112,49,Female,Chicago,Gold,27,1316.6,Electronics,2023/7/31,1
2113,33,Male,San Jose,Bronze,21,3817.77,Sports,2023/1/27,0
2114,35,Female,Chicago,Gold,15,391.54,Sports,2023/7/7,0
2115,29,Male,San Antonio,Silver,84,3592.17,Home Goods,2023/7/1,0
2116,59,Female,Phoenix,Platinum,91,2150.61,Electronics,2023/6/26,0
2117,19,Male,Dallas,Platinum,18,3322.04,Clothing,2023/3/15,0
2118,40,Female,New York,Silver,86,200.81,Home Goods,2023/2/10,0
2119,56,Female,San Antonio,Platinum,33,3844.88,Electronics,2023/3/16,0
2120,23,Female,Philadelphia,Bronze,89,905.27,Home Goods,2023/5/13,0
2121,61,Male,Dallas,Silver,72,1329.01,Books,2023/3/27,0
2122,21,Female,New York,Gold,92,3601.09,Electronics,2023/12/20,0
2123,35,Female,San Diego,Gold,73,3077.51,Home Goods,2023/12/16,0
2124,67,Male,Dallas,Silver,47,1346.51,Books,2023/4/20,0
2125,66,Female,Phoenix,Silver,87,4234.2,Sports,2023/2/24,0
2126,42,Male,Los Angeles,Gold,14,377.1,Home Goods,2023/5/17,0
2127,69,Female,San Jose,Silver,48,1117.85,Home Goods,2023/9/17,0
2128,35,Male,San Diego,Gold,31,977.69,Home Goods,2023/1/15,1
2129,39,Female,Philadelphia,Silver,3,312.89,Home Goods,2023/2/7,1
2130,18,Male,New York,Gold,26,3033.29,Home Goods,2023/6/13,0
2131,36,Female,Los Angeles,Platinum,78,4885.19,Sports,2023/7/11,0
2132,35,Female,Philadelphia,Platinum,95,4472.7,Home Goods,2023/1/16,0
2133,46,Female,New York,Bronze,40,3339.24,Home Goods,2023/6/24,0
2134,33,Female,Dallas,Silver,95,1282.71,Clothing,2023/11/16,0
2135,54,Female,New York,Gold,46,3810.44,Sports,2023/10/21,0
2136,54,Female,San Diego,Bronze,65,4643.76,Electronics,2023/6/27,0
2137,62,Female,San Jose,Bronze,36,3400.52,Sports,2023/12/10,0
2138,49,Female,Dallas,Silver,47,3801.38,Books,2023/10/10,0
2139,19,Female,Los Angeles,Gold,4,3984.83,Clothing,2023/12/22,0
2140,32,Female,San Jose,Platinum,46,3188.02,Clothing,2023/3/30,0
2141,50,Male,San Antonio,Gold,78,2413.63,Clothing,2023/10/18,0
2142,66,Female,Los Angeles,Gold,10,2663.92,Clothing,2023/10/25,0
2143,20,Male,San Diego,Platinum,24,4648.56,Sports,2023/8/3,0
2144,61,Female,Philadelphia,Platinum,73,4893.59,Clothing,2023/7/26,0
2145,38,Female,San Antonio,Bronze,46,4225.13,Sports,2023/4/1,0
2146,26,Female,Houston,Gold,59,1849.46,Clothing,2023/6/16,0
2147,35,Male,New York,Gold,17,2777.22,Books,2023/9/20,0
2148,37,Female,San Antonio,Gold,61,439.19,Electronics,2023/4/22,0
2149,68,Female,San Diego,Platinum,38,1265.07,Electronics,2023/7/9,0
2150,52,Male,San Diego,Bronze,46,4298.45,Sports,2023/4/7,1
2151,26,Male,San Jose,Silver,35,342.03,Home Goods,2023/5/22,0
2152,41,Female,San Jose,Silver,8,3108.59,Home Goods,2023/7/22,1
2153,40,Female,San Jose,Bronze,96,2934.4,Home Goods,2023/9/30,0
2154,43,Male,Chicago,Bronze,71,221.94,Clothing,2023/7/30,0
2155,59,Female,Philadelphia,Silver,74,767.42,Sports,2023/12/8,0
2156,31,Male,Dallas,Gold,28,2992.29,Clothing,2023/9/4,0
2157,65,Male,Chicago,Gold,75,2733.22,Electronics,2023/7/1,0
2158,32,Female,Dallas,Silver,8,248.84,Electronics,2023/5/15,0
2159,58,Female,Chicago,Gold,89,2628.62,Electronics,2023/2/22,1
2160,34,Female,Phoenix,Bronze,16,206.55,Electronics,2023/3/27,0
2161,56,Female,San Diego,Gold,32,1526.22,Electronics,2023/8/3,1
2162,43,Male,San Jose,Silver,63,1301.55,Books,2023/10/10,0
2163,42,Female,Philadelphia,Gold,90,468.91,Home Goods,2023/6/7,0
2164,35,Male,Chicago,Bronze,74,3401.16,Electronics,2023/9/28,0
2165,68,Female,San Antonio,Silver,47,2201.93,Electronics,2023/4/30,0
2166,55,Male,New York,Gold,40,1312.03,Books,2023/5/26,0
2167,48,Female,Philadelphia,Platinum,64,1417.22,Sports,2023/4/21,0
2168,19,Female,Los Angeles,Gold,31,4561.08,Books,2023/6/15,0
2169,27,Male,Phoenix,Silver,30,2795.86,Sports,2023/9/8,0
2170,63,Female,New York,Gold,20,1343.14,Home Goods,2023/7/28,1
2171,64,Female,San Diego,Gold,34,2613.41,Clothing,2023/2/24,0
2172,19,Female,Phoenix,Silver,79,1955.71,Electronics,2023/11/4,0
2173,42,Male,San Jose,Gold,72,4487.2,Sports,2023/12/8,0
2174,55,Female,San Diego,Bronze,17,1213.23,Books,2023/9/12,0
2175,42,Female,Los Angeles,Bronze,76,909.12,Electronics,2023/2/2,0
2176,35,Male,Dallas,Bronze,91,4497.18,Books,2023/6/2,0
2177,57,Male,Phoenix,Platinum,29,1123.97,Home Goods,2023/7/3,0
2178,55,Female,Chicago,Gold,7,111.09,Electronics,2023/12/10,0
2179,24,Female,San Diego,Platinum,24,2544.05,Sports,2023/10/31,0
2180,61,Male,Houston,Platinum,82,4505.89,Sports,2023/2/25,0
2181,32,Male,San Jose,Gold,93,974.81,Books,2023/8/11,0
2182,42,Male,Chicago,Bronze,64,4187.24,Home Goods,2023/1/18,0
2183,58,Female,San Diego,Silver,41,4772.48,Books,2023/6/2,0
2184,41,Female,San Diego,Bronze,36,4314.99,Home Goods,2023/12/24,0
2185,55,Female,Los Angeles,Platinum,93,3915.34,Home Goods,2023/2/15,1
2186,46,Female,Los Angeles,Bronze,52,1525.97,Home Goods,2023/12/31,1
2187,20,Female,Phoenix,Silver,18,1776.42,Electronics,2023/11/12,0
2188,38,Male,Philadelphia,Gold,51,869.69,Clothing,2023/11/16,0
2189,33,Female,San Jose,Platinum,51,2612.62,Sports,2023/2/22,0
2190,47,Female,Chicago,Bronze,30,4155.39,Sports,2023/8/3,0
2191,33,Female,San Antonio,Platinum,77,2533.46,Books,2023/6/27,1
2192,26,Male,Chicago,Bronze,86,4134.45,Home Goods,2023/9/29,1
2193,59,Female,San Jose,Platinum,6,2451.93,Clothing,2023/3/9,0
2194,36,Female,Phoenix,Bronze,43,1807.53,Sports,2023/3/20,0
2195,49,Male,Los Angeles,Bronze,5,722.8,Electronics,2023/7/24,0
2196,26,Female,San Diego,Silver,43,162.66,Clothing,2024/1/4,1
2197,48,Female,San Jose,Platinum,25,1830.15,Electronics,2023/1/17,0
2198,65,Male,Phoenix,Bronze,8,4128.07,Sports,2023/12/12,0
2199,55,Male,Philadelphia,Bronze,26,1795.33,Books,2023/8/7,0
2200,56,Female,Phoenix,Platinum,40,4112.98,Clothing,2023/1/17,0
